layer,direction,rank,feature_index,mean_diff_correct_minus_wrong,correct_mean_activation,wrong_mean_activation,correct_activation_frequency,wrong_activation_frequency,frequency_diff_correct_minus_wrong
12,more_active_in_correct,4,13079,3.052835702896118,4.039988994598389,0.9871533513069153,0.6666666865348816,0.2222222238779068,0.444444477558136
12,more_active_in_correct,5,337,2.812401056289673,2.812401056289673,0.0,0.4444444477558136,0.0,0.4444444477558136
12,more_active_in_correct,6,2009,2.71864652633667,3.1635310649871826,0.44488444924354553,0.4444444477558136,0.1111111119389534,0.3333333432674408
12,more_active_in_correct,7,14422,2.2050528526306152,2.2050528526306152,0.0,0.5555555820465088,0.0,0.5555555820465088
12,more_active_in_correct,8,7390,2.1454577445983887,2.1454577445983887,0.0,0.3333333432674408,0.0,0.3333333432674408
12,more_active_in_correct,9,248,2.0348477363586426,2.0348477363586426,0.0,0.3333333432674408,0.0,0.3333333432674408
12,more_active_in_correct,10,13026,2.0310122966766357,2.0310122966766357,0.0,0.3333333432674408,0.0,0.3333333432674408
12,more_active_in_correct,11,3159,1.9052306413650513,1.9052306413650513,0.0,0.3333333432674408,0.0,0.3333333432674408
12,more_active_in_correct,12,11062,1.756283164024353,1.756283164024353,0.0,0.3333333432674408,0.0,0.3333333432674408
12,more_active_in_correct,13,3200,1.6989243030548096,1.6989243030548096,0.0,0.3333333432674408,0.0,0.3333333432674408
12,more_active_in_correct,14,8741,1.5720893144607544,1.5720893144607544,0.0,0.2222222238779068,0.0,0.2222222238779068
12,more_active_in_correct,15,13324,1.5257807970046997,1.5257807970046997,0.0,0.3333333432674408,0.0,0.3333333432674408
